mileage,make,fuel,gear,offerType,price,hp,year
130125,50,7,1,4,4985,60.0,2014
163025,43,7,1,4,4990,69.0,2014
85123,50,7,1,4,4990,60.0,2014
84000,45,7,1,4,4990,68.0,2014
120000,45,7,1,4,5000,69.0,2014
78027,25,7,1,4,5200,86.0,2014
37128,48,7,1,4,5200,71.0,2014
77000,43,7,1,4,5250,69.0,2014
222000,23,2,0,4,5300,140.0,2014
91000,49,2,1,4,5300,90.0,2014
48500,45,7,1,4,5300,68.0,2014
52000,48,7,1,4,5300,75.0,2014
39094,43,7,1,4,5399,69.0,2014
120000,45,7,1,4,5450,120.0,2014
47690,22,7,1,4,5490,69.0,2014
65000,23,7,1,4,5499,69.0,2014
63650,23,7,1,4,5500,60.0,2014
89500,57,2,0,4,32500,179.0,2015
212650,50,2,1,4,2850,90.0,2015
96823,49,7,1,4,4500,60.0,2015
59029,41,7,1,4,4699,71.0,2015
106000,49,7,1,4,4750,60.0,2015
96420,50,7,1,4,4799,60.0,2015
86000,22,7,1,4,4800,69.0,2015
63300,13,7,1,4,4890,82.0,2015
181200,43,7,0,4,4999,94.0,2015
126000,49,7,1,4,5200,60.0,2015
68000,50,7,1,4,5200,60.0,2015
119934,48,2,1,4,5250,90.0,2015
46000,48,7,1,4,5500,71.0,2015
84447,23,2,1,4,17750,150.0,2016
68041,50,7,0,4,17990,150.0,2016
145000,5,2,0,4,18680,218.0,2016
120577,39,7,1,4,18850,156.0,2016
107339,6,2,0,4,18890,218.0,2016
117997,39,2,0,4,18900,170.0,2016
44795,39,2,0,4,18950,177.0,2016
63050,50,7,0,4,19333,220.0,2016
64173,5,2,0,4,19645,184.0,2016
136614,57,2,1,4,19799,140.0,2016
76281,39,7,0,4,19800,156.0,2016
56850,50,7,0,4,19888,179.0,2016
24583,39,7,0,4,19900,156.0,2016
146170,39,2,0,4,19900,204.0,2016
130710,6,2,0,4,19999,190.0,2016
73264,5,2,0,4,19999,136.0,2016
99293,57,2,0,4,20333,150.0,2016
43342,58,7,0,4,17995,152.0,2018
64403,57,7,1,4,18444,116.0,2018
115767,39,2,1,4,18445,170.0,2018
77358,23,2,1,4,18500,131.0,2018
33542,57,7,1,4,18690,110.0,2018
25979,57,7,0,4,18690,110.0,2018
82774,23,2,1,4,18800,131.0,2018
55977,50,2,0,4,18950,116.0,2018
98800,23,2,0,4,19000,190.0,2018
84166,57,2,1,4,19280,150.0,2018
121557,57,2,0,4,19445,150.0,2018
34448,49,7,0,4,19450,179.0,2018
140101,39,2,0,4,19495,170.0,2018
43144,50,2,0,4,19650,150.0,2018
32500,58,7,1,4,19890,190.0,2018
135812,39,7,0,4,19900,156.0,2018
72902,57,7,0,4,13999,116.0,2019
74561,57,7,0,4,14400,116.0,2019
74163,57,7,0,4,14450,116.0,2019
77013,57,7,0,4,14450,116.0,2019
20245,57,7,1,4,14490,86.0,2019
16324,23,7,1,4,14700,125.0,2019
71692,57,7,0,4,14750,116.0,2019
68806,57,7,0,4,14750,116.0,2019
70963,57,7,0,4,14799,116.0,2019
21500,57,7,1,4,15222,95.0,2019
5000,18,7,1,4,15950,114.0,2019
63672,6,2,1,4,16750,116.0,2019
39628,57,7,1,4,16777,95.0,2019
34100,57,2,0,4,16888,95.0,2019
28989,48,7,1,4,16900,140.0,2019
57182,57,2,0,4,16990,116.0,2019
56906,57,2,0,4,17450,116.0,2019
51826,57,2,0,4,17450,116.0,2019
60504,57,2,1,4,17666,150.0,2019
8520,48,7,1,4,10440,90.0,2020
5000,53,7,1,0,11880,83.0,2020
6000,57,7,1,0,12222,60.0,2020
10,48,7,1,3,12790,73.0,2020
1900,60,3,1,4,13500,82.0,2020
7890,57,7,1,4,15440,95.0,2020
15145,43,7,1,4,16500,110.0,2020
398,43,7,1,1,17350,110.0,2020
350,50,7,1,4,17950,116.0,2020
27308,23,2,1,4,18500,150.0,2020
10,48,7,1,3,19490,101.0,2020
6949,57,7,1,4,19790,116.0,2020
3170,57,7,1,1,19900,90.0,2020
9463,57,7,1,4,19990,116.0,2020
25705,57,7,1,1,20890,131.0,2020
6000,48,7,1,0,20950,131.0,2020
9999,39,7,0,0,36800,163.0,2021
9999,39,7,0,0,36800,163.0,2021
9999,39,7,0,0,36800,163.0,2021
3000,39,7,0,0,37400,136.0,2021
3000,39,7,0,0,37400,136.0,2021
3000,39,7,0,0,37400,136.0,2021
3000,39,2,0,0,37880,150.0,2021
4899,57,7,0,0,37900,150.0,2021
199985,43,2,1,4,4990,125.0,2011
97000,41,3,0,4,4997,48.0,2011
150000,49,7,1,4,4999,86.0,2011
193570,50,2,1,4,4999,140.0,2011
118000,43,7,1,4,4999,116.0,2011
44000,45,7,1,4,4999,73.0,2011
129300,43,7,1,4,4999,116.0,2011
218340,23,2,1,4,5000,140.0,2011
184023,45,2,1,4,5000,101.0,2011
133095,50,7,1,4,5100,86.0,2011
229500,6,2,1,4,5199,143.0,2011
109000,31,7,1,4,5200,126.0,2011
133000,49,7,1,4,5200,105.0,2011
109000,49,7,1,4,5200,86.0,2011
117048,19,7,1,4,5290,99.0,2011
133000,49,7,1,4,5299,86.0,2011
215000,43,2,1,4,5299,95.0,2011
103000,22,2,1,4,5390,95.0,2011
86000,23,7,1,4,5390,60.0,2011
56600,19,7,1,4,5990,99.0,2012
125000,49,2,1,4,5990,75.0,2012
66000,50,7,1,4,5990,86.0,2012
103958,50,7,1,4,5990,105.0,2012
115000,43,7,1,4,5999,140.0,2012
104000,60,3,1,4,6000,48.0,2012
180000,50,2,1,4,6000,105.0,2012
108903,57,7,1,4,6190,86.0,2012
56000,57,7,1,4,6200,69.0,2012
77500,43,7,1,4,6300,120.0,2012
156000,42,2,1,4,6300,110.0,2012
96535,43,7,1,4,6400,87.0,2012
182500,23,7,1,4,6450,182.0,2012
92334,31,2,1,4,6450,128.0,2012
80000,45,7,1,4,6450,95.0,2012
80000,45,7,1,4,6450,95.0,2012
80000,45,7,1,4,6450,95.0,2012
80000,45,7,1,4,6450,95.0,2012
80000,45,7,1,4,6450,95.0,2012
95000,43,7,1,4,6900,87.0,2013
99980,23,7,1,4,6900,101.0,2013
63000,55,7,1,4,6990,69.0,2013
104600,49,7,1,4,6990,105.0,2013
92900,50,7,1,4,6999,86.0,2013
193000,55,2,1,4,7000,90.0,2013
128000,25,2,1,4,7120,75.0,2013
190000,23,2,1,4,7150,116.0,2013
146500,49,2,1,4,7190,105.0,2013
92500,28,2,1,4,7299,106.0,2013
200200,25,7,1,4,7300,135.0,2013
97820,22,7,1,4,7344,69.0,2013
195000,57,2,0,4,7350,105.0,2013
105300,57,7,1,4,7399,122.0,2013
101240,43,7,1,4,7400,120.0,2013
58000,48,7,1,4,7400,116.0,2013
146630,43,2,1,4,7490,165.0,2013
104000,57,7,1,4,6800,69.0,2014
75000,55,7,1,4,6840,69.0,2014
67500,33,7,1,4,6900,69.0,2014
59000,31,7,1,4,6900,86.0,2014
37500,43,7,1,4,6950,69.0,2014
90000,22,7,1,4,6980,95.0,2014
205000,57,2,1,4,6990,150.0,2014
90000,60,7,0,4,6990,71.0,2014
79000,49,7,1,4,6990,86.0,2014
77150,43,7,1,4,6990,90.0,2014
42363,49,7,1,4,6990,86.0,2014
63000,60,7,0,4,7000,71.0,2014
89000,55,7,1,4,7100,99.0,2014
105000,23,7,1,4,7200,125.0,2014
36000,60,7,0,4,7250,71.0,2014
121500,23,2,1,4,7290,116.0,2014
124489,42,2,1,4,7290,90.0,2014
65000,25,7,1,4,7300,140.0,2014
58000,60,7,1,4,7300,71.0,2014
102000,23,7,1,4,7450,125.0,2014
103700,50,7,1,4,7750,86.0,2015
37600,23,7,1,4,7780,82.0,2015
201238,23,2,1,4,7790,150.0,2015
61000,57,7,1,4,7790,75.0,2015
80000,22,7,1,4,7790,69.0,2015
109578,42,2,1,4,7800,110.0,2015
120466,43,2,1,4,7800,110.0,2015
53800,22,7,1,4,7880,69.0,2015
55157,55,7,1,4,7890,69.0,2015
73770,57,7,0,4,7900,75.0,2015
106450,25,7,1,4,7900,101.0,2015
179000,23,2,1,4,7900,116.0,2015
105000,23,7,1,4,7900,125.0,2015
149197,23,2,1,4,7950,116.0,2015
128800,57,2,1,4,7980,110.0,2015
110200,43,7,1,4,7990,116.0,2015
65000,18,7,1,4,7990,90.0,2015
49000,43,7,1,4,7990,87.0,2015
31000,60,7,1,4,7990,71.0,2015
195500,23,2,1,4,7990,116.0,2015
100000,48,2,1,4,7140,75.0,2016
32433,60,7,1,4,7150,71.0,2016
40100,55,7,1,4,7199,69.0,2016
14300,55,7,1,4,7200,69.0,2016
130000,23,2,1,4,7290,95.0,2016
35500,57,7,1,4,7350,60.0,2016
73236,25,9,1,4,7370,69.0,2016
146800,43,2,1,4,7380,136.0,2016
45560,43,2,1,4,7400,75.0,2016
35090,60,7,1,4,7444,71.0,2016
28500,50,7,0,4,7490,60.0,2016
94000,48,2,1,4,7500,75.0,2016
35000,48,7,1,4,7500,71.0,2016
29800,49,7,1,4,7500,75.0,2016
134500,25,2,1,4,7550,110.0,2016
121200,23,2,1,4,7580,120.0,2016
74000,43,7,1,4,7600,101.0,2016
62300,57,7,1,4,7688,60.0,2016
129000,48,2,1,4,7735,90.0,2016
70000,48,2,1,4,7750,75.0,2016
128990,5,2,0,4,16445,150.0,2017
38250,57,7,0,4,16480,125.0,2017
79500,57,2,0,4,16789,150.0,2017
55500,49,2,1,4,16950,150.0,2017
46500,49,7,0,4,17400,179.0,2017
99999,5,2,1,4,17420,150.0,2017
98400,50,2,0,4,17860,150.0,2017
61000,57,3,0,4,17890,136.0,2017
145000,6,2,0,4,17999,224.0,2017
56133,5,2,0,4,18480,150.0,2017
13000,43,7,0,4,18490,152.0,2017
62900,5,2,1,4,18890,116.0,2017
61021,57,7,0,4,18910,150.0,2017
151450,57,2,0,4,18980,150.0,2017
108300,50,2,0,4,18980,184.0,2017
67000,6,2,0,4,19200,190.0,2017
69090,5,9,0,4,19685,110.0,2017
81990,57,2,0,4,19900,150.0,2017
53930,23,7,1,4,19970,150.0,2017
74100,5,7,0,4,19980,116.0,2017
91850,5,2,1,4,15900,150.0,2018
23895,37,7,1,4,16231,102.0,2018
14290,49,7,1,4,16250,95.0,2018
10613,57,7,0,4,16440,95.0,2018
117350,57,2,1,4,16480,150.0,2018
148600,5,2,1,4,16740,150.0,2018
94948,5,7,1,4,16880,116.0,2018
21900,6,2,1,4,16900,116.0,2018
212000,50,2,0,4,16960,184.0,2018
45995,43,7,0,4,16990,110.0,2018
86850,57,2,0,4,18880,150.0,2018
34200,5,2,1,4,19440,150.0,2018
27350,57,7,0,4,19490,116.0,2018
62600,5,7,0,4,19700,116.0,2018
24912,43,7,1,4,19750,136.0,2018
32850,5,7,0,4,19880,116.0,2018
33774,5,2,1,4,19880,116.0,2018
31200,50,2,0,4,19880,116.0,2018
148300,50,2,0,4,19890,184.0,2018
48750,57,7,1,4,8695,75.0,2019
25000,43,7,1,4,11990,87.0,2019
49200,43,2,1,4,12400,110.0,2019
16600,50,7,1,0,12990,95.0,2019
33900,50,7,1,4,13440,110.0,2019
29115,49,7,1,4,13810,95.0,2019
15312,49,7,1,4,13870,95.0,2019
105290,49,2,1,4,13950,116.0,2019
10000,23,7,1,0,14770,101.0,2019
19300,50,7,1,0,14990,95.0,2019
20990,57,7,1,4,15790,116.0,2019
4600,49,7,1,4,15880,90.0,2019
4600,49,1,1,4,15880,90.0,2019
26100,49,7,1,4,15980,131.0,2019
7250,49,1,1,4,16440,90.0,2019
34400,6,7,1,4,16900,109.0,2019
24449,23,2,0,4,30650,190.0,2020
9450,49,7,0,4,30660,190.0,2020
50,50,2,0,4,30970,116.0,2020
7118,58,2,0,1,31550,150.0,2020
9500,57,7,0,4,31870,150.0,2020
2500,25,7,0,0,31880,150.0,2020
15991,57,2,0,4,31940,150.0,2020
19537,23,2,0,1,31990,190.0,2020
10,49,2,0,3,32380,150.0,2020
14800,49,2,0,4,32440,150.0,2020
7950,49,2,0,4,32440,150.0,2020
10932,5,7,0,4,32446,170.0,2020
250,49,7,0,4,32880,190.0,2020
15038,23,2,0,1,32990,190.0,2020
22780,5,1,0,4,32994,170.0,2020
10,49,2,0,3,33479,150.0,2020
6805,23,7,0,0,33880,140.0,2020
7820,57,7,0,4,33940,190.0,2020
18728,57,2,0,4,33990,190.0,2020
8900,50,5,0,0,34330,204.0,2021
10,23,4,1,3,34690,150.0,2021
100,50,7,0,4,34800,245.0,2021
9000,50,7,0,0,36590,245.0,2021
3000,50,2,0,0,36980,150.0,2021
77172,57,7,1,4,5590,75.0,2011
103499,25,7,1,4,5690,109.0,2011
108052,11,7,1,4,5699,136.0,2011
129511,38,7,1,4,5789,105.0,2011
192000,38,7,1,4,5790,116.0,2011
84968,55,7,1,4,5840,99.0,2011
158000,38,7,1,4,5850,120.0,2011
97800,49,7,1,4,5888,120.0,2011
104100,48,7,1,4,5890,87.0,2011
124117,50,7,1,4,5950,69.0,2011
98412,50,7,1,4,5960,69.0,2011
80000,43,7,1,4,5980,87.0,2011
87300,49,7,1,4,5990,105.0,2011
75400,49,7,1,4,5990,86.0,2011
119000,49,7,1,4,5990,160.0,2011
84250,22,7,1,4,5990,73.0,2011
165583,50,2,1,4,5990,140.0,2011
92500,23,7,1,4,5990,105.0,2011
100000,43,7,1,4,5998,101.0,2011
98000,13,7,1,4,6000,120.0,2011
148450,38,2,1,4,5800,129.0,2012
56898,55,7,1,4,5850,68.0,2012
215500,43,2,1,4,5940,131.0,2012
67660,57,7,1,4,5970,75.0,2012
60382,55,7,1,4,5990,68.0,2012
119500,31,7,1,4,5990,109.0,2012
96031,42,7,1,4,5990,98.0,2012
77500,49,2,1,4,5990,75.0,2012
79500,50,7,1,4,5990,60.0,2012
93500,13,7,1,4,5990,120.0,2012
78150,23,0,1,4,5990,82.0,2012
57815,50,7,1,4,5999,86.0,2012
163000,45,7,1,4,5999,156.0,2012
162000,42,2,1,4,5999,90.0,2012
107300,49,7,1,4,5999,105.0,2012
119000,57,7,1,4,5999,80.0,2012
167128,43,2,1,4,6000,165.0,2012
75500,49,7,1,4,6199,105.0,2012
80275,43,7,1,4,6200,87.0,2012
116000,50,7,1,4,6200,86.0,2012
78590,13,7,1,4,6950,120.0,2013
91000,45,7,1,4,6950,95.0,2013
125000,58,2,1,4,6980,114.0,2013
112000,57,7,1,4,6990,105.0,2013
11901,18,7,1,4,6990,90.0,2013
91000,57,7,1,4,6990,60.0,2013
68910,48,7,1,4,6990,106.0,2013
129827,38,7,1,4,6990,105.0,2013
112000,43,7,1,4,6990,140.0,2013
69779,53,7,1,4,6990,94.0,2013
45000,45,7,1,4,6995,82.0,2013
146325,23,2,0,4,6999,116.0,2013
50000,22,7,1,4,6999,120.0,2013
52411,11,2,1,4,7100,131.0,2013
109957,50,2,1,4,7340,90.0,2013
124200,43,7,1,4,7370,101.0,2013
42000,43,7,1,4,7399,87.0,2013
184500,45,2,0,4,7400,114.0,2013
46000,23,7,1,4,7440,82.0,2013
74966,48,7,1,4,6777,71.0,2014
40400,43,7,1,4,6860,69.0,2014
123896,23,2,1,4,6880,116.0,2014
20108,45,7,1,4,6880,69.0,2014
78688,31,7,1,4,6890,109.0,2014
129723,45,2,1,4,6900,68.0,2014
110791,50,7,1,4,6900,86.0,2014
82000,49,7,1,4,6900,105.0,2014
102600,13,7,1,4,6950,120.0,2014
84299,50,7,1,4,6980,75.0,2014
41051,41,7,1,4,6990,80.0,2014
99000,31,7,1,4,6990,99.0,2014
65000,43,7,1,4,6990,87.0,2014
50000,49,7,1,4,6999,86.0,2014
167000,43,2,1,4,6999,110.0,2014
68000,23,7,1,4,7100,82.0,2014
101244,43,7,1,4,7200,140.0,2014
70883,25,2,1,4,7200,90.0,2014
25500,13,7,0,4,7200,68.0,2014
83000,45,7,1,4,7290,82.0,2014
48125,13,7,1,4,6890,69.0,2016
57000,42,7,1,4,6890,80.0,2016
43400,42,7,1,4,6900,80.0,2016
45820,13,7,1,4,6950,69.0,2016
68990,18,7,1,4,6970,75.0,2016
95477,45,7,1,4,6975,68.0,2016
96505,43,7,1,4,6980,90.0,2016
87887,25,7,1,4,6990,75.0,2016
38659,13,7,1,4,6990,69.0,2016
43125,13,7,1,4,6990,69.0,2016
42000,53,7,1,4,6990,68.0,2016
27755,50,7,1,4,6990,60.0,2016
148000,57,2,1,4,6999,90.0,2016
110000,48,3,1,4,7000,88.0,2016
110000,48,3,1,4,7000,88.0,2016
34793,13,7,1,4,7125,69.0,2016
64000,42,7,1,4,7330,98.0,2016
111891,50,2,1,4,7340,90.0,2016
130201,57,2,1,4,7365,75.0,2016
33048,6,2,0,4,32990,190.0,2017
65871,57,2,0,4,33900,239.0,2017
107337,58,2,0,4,36800,235.0,2017
30400,39,2,0,4,37890,170.0,2017
72957,23,7,1,4,9490,86.0,2017
70697,23,7,1,4,9990,101.0,2017
99950,50,2,1,4,9990,90.0,2017
15400,22,2,0,4,28880,181.0,2018
29581,50,7,0,4,28890,179.0,2018
73565,57,2,0,4,28930,190.0,2018
21023,5,7,0,4,28980,150.0,2018
27119,5,7,0,4,29720,190.0,2018
74987,39,2,0,4,29980,170.0,2018
69522,5,2,0,4,29980,218.0,2018
72368,5,2,0,4,29990,218.0,2018
21790,5,2,0,4,30250,150.0,2018
53699,5,7,0,4,30690,190.0,2018
50388,6,2,0,4,30790,190.0,2018
72256,5,2,0,4,30830,190.0,2018
32918,5,2,0,4,31430,163.0,2018
69600,35,5,0,4,31990,197.0,2018
75700,5,2,0,4,33330,190.0,2018
22792,50,7,1,4,22980,150.0,2019
14950,23,5,0,1,22990,188.0,2019
24920,23,7,1,1,22990,160.0,2019
5850,57,7,1,4,23400,150.0,2019
760,5,7,1,4,23790,116.0,2019
13985,5,7,1,4,23820,95.0,2019
13680,23,2,1,1,23890,150.0,2019
10,5,7,0,4,23990,116.0,2019
11425,23,2,0,1,24470,150.0,2019
15825,23,7,1,1,24470,165.0,2019
20091,5,2,0,4,24480,150.0,2019
5600,55,5,0,4,24690,122.0,2019
15400,39,2,0,4,24890,116.0,2019
22000,57,2,0,0,24900,102.0,2019
23555,23,2,0,1,24990,190.0,2019
9515,23,2,0,1,25390,150.0,2019
17600,39,7,1,1,25680,163.0,2019
22700,39,7,0,4,25890,122.0,2019
9900,39,7,0,0,25890,163.0,2019
44055,57,2,1,4,25900,150.0,2019
5452,50,7,0,1,28490,150.0,2020
10,49,2,0,3,28590,150.0,2020
150,23,2,0,1,28890,190.0,2020
25,57,7,0,4,28890,150.0,2020
12,49,2,0,3,28920,150.0,2020
9000,5,7,0,4,28950,150.0,2020
10,57,7,0,3,28990,150.0,2020
10,49,2,1,3,28990,150.0,2020
8000,49,7,1,0,29440,150.0,2020
2380,57,7,1,1,29870,131.0,2020
10,57,7,0,3,29990,150.0,2020
9713,57,7,0,1,30890,150.0,2020
17800,6,2,0,4,31390,190.0,2020
8000,5,7,1,4,31950,150.0,2020
16380,57,2,0,4,32870,150.0,2020
10,49,7,0,3,33290,190.0,2020
16290,57,2,0,1,33430,150.0,2020
15670,57,2,0,1,33440,150.0,2020
6000,5,7,1,4,33440,150.0,2020
15000,5,7,1,4,33440,150.0,2020
1000,57,7,1,0,15690,65.0,2021
1111,49,7,1,4,15900,80.0,2021
5500,49,7,0,0,15950,80.0,2021
2100,57,7,1,0,16200,65.0,2021
3000,60,3,0,0,17480,82.0,2021
3000,60,3,0,0,17480,82.0,2021
3000,60,3,0,0,17480,82.0,2021
628,38,5,1,0,18480,90.0,2021
3000,60,3,0,0,18890,132.99098671726756,2021
10,42,7,1,3,19849,117.0,2021
3000,60,3,0,0,19890,56.0,2021
1111,49,7,0,0,19900,110.0,2021
50,23,7,1,3,20490,125.0,2021
25,42,7,1,3,21889,140.0,2021
25,42,7,1,3,21889,140.0,2021
1111,49,7,0,0,21950,110.0,2021
1500,49,7,0,0,22490,110.0,2021
6000,57,7,1,4,22900,95.0,2021
1111,49,7,0,0,22950,110.0,2021
25,42,7,1,3,23889,140.0,2021
64000,11,7,1,4,2900,68.0,2011
229000,48,2,1,4,2900,86.0,2011
146325,11,7,1,4,2950,82.0,2011
56641,48,7,1,4,2980,75.0,2011
106000,42,7,1,4,2990,68.0,2011
109000,25,7,1,4,2990,67.0,2011
116000,22,7,1,4,2990,69.0,2011
118000,60,7,2,4,3000,71.0,2011
129000,22,2,1,4,3000,75.0,2011
123000,22,7,1,4,3000,69.0,2011
126000,45,7,1,4,3100,95.0,2011
182000,38,7,1,4,3110,84.0,2011
136000,23,7,1,4,3150,69.0,2011
110000,48,7,1,4,3199,75.0,2011
146900,22,7,1,4,3199,68.0,2011
86500,11,7,1,4,3200,101.0,2011
118704,57,7,1,4,3200,60.0,2011
100000,22,7,1,4,3200,77.0,2011
114000,31,7,1,4,3800,69.0,2012
86600,48,7,1,4,3800,75.0,2012
143000,43,7,1,4,3840,87.0,2012
218000,43,2,1,4,3880,110.0,2012
94255,42,7,1,4,3888,80.0,2012
142502,50,2,1,4,3888,75.0,2012
103200,55,7,1,4,3890,68.0,2012
88000,45,7,1,4,3899,73.0,2012
112687,60,7,0,4,3900,71.0,2012
175000,13,7,1,4,3940,95.0,2012
173650,23,2,1,4,3950,95.0,2012
133000,22,7,1,4,3980,77.0,2012
92872,48,7,1,4,3990,75.0,2012
73000,48,7,1,4,3990,75.0,2012
204000,31,9,1,4,3994,86.0,2012
107000,48,7,1,4,3999,75.0,2012
103711,13,7,1,4,4000,73.0,2012
129000,25,7,1,4,4000,77.0,2012
63960,55,7,1,4,4000,68.0,2012
117000,23,7,1,4,3900,69.0,2013
82000,60,7,0,4,3900,61.0,2013
117000,48,7,1,4,3950,75.0,2013
67905,53,7,1,4,3987,68.0,2013
93000,43,7,1,4,3990,69.0,2013
163000,22,7,1,4,3990,69.0,2013
85421,49,7,1,4,3990,60.0,2013
226000,23,2,0,4,3999,116.0,2013
49354,25,7,1,4,3999,69.0,2013
107000,22,7,1,4,3999,69.0,2013
54000,48,7,1,4,3999,75.0,2013
111207,42,7,1,4,3999,68.0,2013
123600,50,7,1,4,4000,60.0,2013
180000,43,2,1,4,4000,110.0,2013
154000,57,1,1,4,4000,68.0,2013
146400,23,7,1,4,4200,60.0,2013
92000,48,7,1,4,4250,75.0,2013
125825,55,7,1,4,4250,68.0,2013
74100,25,7,1,4,4290,69.0,2013
141378,43,7,1,4,4290,69.0,2013
208000,25,2,1,4,3999,116.0,2014
83808,49,7,1,4,4000,60.0,2014
30694,48,3,0,4,4190,11.0,2014
51000,23,7,1,4,4350,69.0,2014
84200,49,7,1,4,4400,60.0,2014
72500,48,7,1,4,4450,75.0,2014
135000,50,7,1,4,4490,60.0,2014
157000,43,9,1,4,4499,86.0,2014
54883,41,7,1,4,4500,71.0,2014
87000,43,7,1,4,4590,69.0,2014
100501,25,7,1,4,4599,86.0,2014
120100,55,2,1,4,4600,90.0,2014
70000,50,7,1,4,4650,60.0,2014
195000,57,2,1,4,4650,105.0,2014
115395,43,7,1,4,4699,87.0,2014
93200,43,7,1,4,4700,69.0,2014
62200,48,7,1,4,4700,75.0,2014
63000,48,7,1,4,4750,75.0,2014
88000,42,7,1,4,4800,80.0,2014
165000,23,2,1,4,4850,75.0,2014
38000,25,7,1,4,12950,135.0,2015
53480,6,7,1,4,12980,136.0,2015
60000,57,7,1,4,12990,110.0,2015
171000,37,2,0,4,12999,143.0,2015
80000,43,2,1,4,13100,136.0,2015
44270,43,7,0,4,13650,140.0,2015
146653,57,2,1,4,13861,150.0,2015
21400,50,7,1,4,13998,110.0,2015
87000,23,7,1,4,14390,160.0,2015
70800,23,2,0,4,14840,150.0,2015
164000,6,2,1,4,14950,184.0,2015
52250,43,7,1,4,16990,250.0,2015
99075,30,2,0,4,16990,170.0,2015
103750,50,2,0,4,16990,184.0,2015
83600,25,7,1,4,8360,101.0,2016
58218,49,7,1,4,8480,86.0,2016
66800,23,2,1,4,9990,75.0,2016
63200,23,2,1,4,9990,75.0,2016
63400,45,2,1,4,10360,99.0,2016
154000,39,2,1,4,10700,109.0,2016
88336,49,7,1,4,10980,110.0,2016
86800,50,7,1,4,11360,110.0,2016
57900,42,7,1,4,12199,116.0,2016
36250,55,5,0,4,12480,101.0,2016
68000,31,2,1,4,12490,136.0,2016
49675,31,7,0,4,12990,125.0,2016
97980,31,2,1,4,12990,116.0,2016
92274,49,7,0,4,13380,110.0,2016
16302,42,7,0,4,13690,117.0,2016
51800,23,2,1,4,19000,150.0,2017
35500,13,7,0,4,19220,165.0,2017
52781,5,7,0,4,19260,150.0,2017
42127,42,7,1,4,19350,163.0,2017
31873,43,2,1,4,19450,170.0,2017
85149,57,7,1,4,19480,150.0,2017
94675,48,2,0,4,19490,160.0,2017
83524,57,2,0,4,19580,150.0,2017
88050,5,7,0,4,19990,150.0,2017
63746,23,2,0,4,19990,150.0,2017
40805,57,7,1,4,19990,220.0,2017
32655,43,2,0,4,20440,120.0,2017
68846,29,2,0,4,20450,179.0,2017
97107,57,2,1,4,20750,150.0,2017
21510,57,7,0,4,20980,150.0,2017
92050,39,2,0,4,20990,170.0,2017
37893,29,2,0,4,21250,179.0,2017
68088,49,2,0,4,21450,150.0,2017
62050,25,2,0,4,21490,185.0,2017
34644,23,7,1,4,21589,160.0,2017
22142,5,7,0,4,22480,150.0,2018
73000,50,2,1,4,22480,190.0,2018
47600,38,2,0,4,22749,175.0,2018
60442,23,2,0,4,22750,179.0,2018
43314,23,2,1,4,22880,150.0,2018
40147,23,7,0,4,22890,242.0,2018
26821,23,7,0,4,22890,175.0,2018
46060,57,7,0,4,22980,230.0,2018
96043,57,2,0,4,22980,150.0,2018
29158,31,5,0,4,22980,141.0,2018
14108,23,7,1,4,22990,150.0,2018
22544,23,7,1,4,22990,150.0,2018
59687,23,2,1,4,22990,179.0,2018
49250,5,7,0,4,23249,190.0,2018
62879,57,7,0,4,23480,150.0,2018
57829,57,7,0,4,23480,179.0,2018
41530,5,7,1,4,23580,231.0,2018
41290,5,7,1,4,23689,150.0,2018
34431,5,7,0,4,23880,150.0,2018
56000,50,7,0,4,23900,230.0,2018
13693,42,7,1,4,19240,140.0,2019
17750,43,7,1,4,19290,131.0,2019
16772,48,7,0,4,19420,140.0,2019
24054,25,7,1,4,19480,177.0,2019
59883,23,5,1,4,19490,140.0,2019
12636,23,7,1,4,19490,125.0,2019
10181,31,7,1,0,19690,132.0,2019
17783,13,7,1,4,19749,131.0,2019
22672,49,7,1,4,19775,116.0,2019
10,30,7,1,4,19790,120.0,2019
10,1,7,1,0,19790,160.0,2019
10,1,7,1,0,19790,160.0,2019
24900,5,2,0,4,19850,116.0,2019
8694,49,7,1,0,19850,131.0,2019
17999,48,7,0,4,19900,159.0,2019
23999,6,2,0,4,19980,150.0,2019
10496,23,7,1,0,19990,125.0,2019
25,23,2,1,3,20218,105.0,2019
15691,23,2,1,4,20680,150.0,2019
12128,43,7,1,4,20850,132.99098671726756,2019
14785,43,7,0,4,17950,131.0,2020
13500,23,7,1,1,17950,125.0,2020
10,23,7,1,0,17950,95.0,2020
8779,49,3,0,0,17950,83.0,2020
24543,57,7,1,4,17970,116.0,2020
19008,18,2,1,4,17990,116.0,2020
14484,18,7,1,4,17990,150.0,2020
6604,43,7,1,4,17990,145.0,2020
4000,25,7,1,0,17990,120.0,2020
0,25,7,1,3,17990,120.0,2020
15,43,7,1,4,17990,101.0,2020
10054,57,7,1,4,18230,90.0,2020
12874,57,7,1,1,18240,116.0,2020
300,43,7,0,4,18290,101.0,2020
6523,25,7,1,4,18370,140.0,2020
5750,25,7,1,4,18380,120.0,2020
7958,23,7,1,4,18398,125.0,2020
37385,43,7,0,4,18400,131.0,2020
3328,57,7,1,4,18450,116.0,2020
2046,57,7,1,4,18450,116.0,2020
